,Unnamed: 0,dest,orig,1990,1995,2000,2005,2010,2015,2020
6533,22717,GBR,MWI,10474,11110,11934,13347,14091,16865,19035
6534,7617,TZ,MWI,7218,7121,7098,7048,7011,6907,6153
6535,7696,ZMB,MWI,17073,12382,6937,9665,13467,10363,13422
6536,7760,ZWE,MWI,69618,67945,92989,102211,103681,104247,108491
6537,8975,DZA,MYS,1651,1264,877,694,762,827,859
6538,31645,ARG,MYS,6,6,6,5,2,2,2
6539,34737,AUS,MYS,72135,80793,84650,101373,129880,143420,177286
6540,25524,AUT,MYS,266,300,334,370,410,484,588
6541,15257,BGD,MYS,92533,126263,159993,190436,204878,203561,199618
6542,25773,BEL,MYS,334,334,324,501,636,719,820
6543,33425,BMU,MYS,13,18,19,33,49,42,48
6544,31849,BOL,MYS,5,6,7,7,7,9,8
6545,32064,BRA,MYS,0,0,0,0,121,142,154
6546,14100,BRN,MYS,40306,42782,45258,46267,47276,48285,52628
6547,18471,BGR,MYS,0,1,1,2,2,3,20
6548,14174,KHM,MYS,80,210,339,265,191,172,182
6549,33597,CAN,MYS,15453,18151,21280,21513,22365,23644,25618
6550,28497,CYM,MYS,5,11,19,18,18,18,19
6551,13254,CHN,MYS,808,1372,1941,2805,3543,4370,4753
6552,13324,HKG,MYS,10234,11422,12609,13766,14957,15286,15939
6553,30509,CRI,MYS,3,2,3,3,5,4,4
6554,16378,CYP,MYS,11,16,20,31,48,43,44
6555,18713,CZE,MYS,3,5,7,179,333,356,219
6556,13503,PRK,MYS,127,138,149,164,178,196,198
6557,20514,DNK,MYS,298,351,404,553,670,821,902
6558,28886,DOM,MYS,36,40,44,31,18,17,17
6559,32380,ECU,MYS,12,14,15,18,28,34,35
6560,9109,EGY,MYS,2445,2168,2063,2456,2642,1815,2836
6561,20742,EST,MYS,0,0,0,0,2,8,17
6562,21047,FIN,MYS,142,165,188,287,362,411,531
6563,26026,FRA,MYS,1901,1962,2023,2262,2383,2640,2901
6564,26245,DEU,MYS,2616,3016,3415,4267,4945,5075,6810
6565,23612,GRC,MYS,63,55,47,56,66,61,61
6566,11203,GIN,MYS,0,0,0,0,0,1,0
6567,18957,HUN,MYS,0,40,79,98,117,93,156
6568,21281,ISL,MYS,5,7,9,19,28,35,48
6569,15404,IND,MYS,12295,13758,15220,15439,15607,14542,13601
6570,14242,IDN,MYS,5406,3577,1748,1837,2045,2263,2378
6571,21516,IRL,MYS,171,929,2197,3430,4098,4186,4798
6572,23907,ITA,MYS,67,203,339,476,632,608,677
6573,13581,JPN,MYS,4684,5428,8387,7889,8364,8738,10519
6574,16811,JOR,MYS,983,664,345,259,534,220,282
6575,21788,LVA,MYS,7,10,14,9,4,7,8
6576,9260,LBY,MYS,6980,6351,5828,6425,7051,7894,8454
6577,26425,LIE,MYS,0,0,0,0,1,1,0
6578,21982,LTU,MYS,0,0,0,0,0,1,11
6579,26633,LUX,MYS,26,24,23,19,17,25,111
6580,15539,MDV,MYS,46,53,58,60,80,101,108
6581,24089,MLT,MYS,16,19,24,29,32,54,115
6582,7037,MUS,MYS,36,33,49,49,53,61,60
6583,30961,MEX,MYS,23,41,61,55,55,57,60
6584,26926,NLD,MYS,2091,2362,2716,3067,3462,3555,4081
6585,34916,NZL,MYS,8661,11569,11151,13911,15575,16991,21317
6586,22213,NOR,MYS,182,230,304,366,590,836,934
6587,31200,PAN,MYS,12,17,24,22,25,28,33
6588,35416,PNG,MYS,115,117,87,93,78,79,78
6589,32760,PER,MYS,26,27,32,38,42,44,80
6590,14534,PHL,MYS,245,329,316,255,781,793,842
6591,19153,POL,MYS,11,9,8,24,42,39,52
6592,24400,PRT,MYS,10,23,37,43,43,49,54
6593,13743,KOR,MYS,51,149,294,585,1108,1087,1684
6594,19430,ROU,MYS,0,0,0,0,0,1,67
6595,19640,RUS,MYS,557,533,490,1018,1527,1556,1554
6596,29615,LCA,MYS,6,6,11,11,11,10,8
6597,14627,SGP,MYS,195072,431854,710434,818337,971827,1114858,1132924
6598,19858,SVK,MYS,0,0,0,0,0,18,23
6599,24779,SVN,MYS,0,0,2,2,10,8,13
6600,35486,SLB,MYS,133,132,126,117,116,108,105
6601,10309,ZAF,MYS,889,554,382,503,732,944,1096
6602,25002,ESP,MYS,41,62,752,362,515,602,811
6603,15736,LKA,MYS,22,128,235,453,901,912,925
6604,22464,SWE,MYS,755,896,961,1140,1365,1461,1711
6605,27173,CHE,MYS,1121,1362,1609,1802,2124,2260,2507
6606,14704,THA,MYS,1293,1170,1290,1209,1216,1304,1364
6607,14784,TLS,MYS,134,145,159,169,173,65,63
6608,17453,TUR,MYS,64,155,247,255,263,259,361
6609,22718,GBR,MYS,42754,45112,48230,55202,58281,69754,78736
6610,33941,USA,MYS,33834,42203,50714,55746,62621,71903,73947
6611,33023,VEN,MYS,30,29,29,30,32,34,31
6612,14856,VNM,MYS,13,33,79,90,106,128,133
6613,34738,AUS,MDV,80,113,170,280,430,610,656
6614,25525,AUT,MDV,5,6,6,6,7,13,14
6615,25774,BEL,MDV,2,2,2,2,4,4,4
6616,32065,BRA,MDV,0,0,0,0,10,11,11
6617,18472,BGR,MDV,1,1,1,2,2,1,0
6618,30510,CRI,MDV,1,1,1,2,2,1,1
6619,18714,CZE,MDV,0,0,0,2,3,2,5
6620,20515,DNK,MDV,3,3,2,5,7,0,8
6621,9110,EGY,MDV,4,12,21,25,27,19,28
6622,21048,FIN,MDV,1,1,1,1,2,2,0
6623,26027,FRA,MDV,4,4,4,8,6,6,5
6624,23613,GRC,MDV,8,6,4,4,3,2,0
6625,15405,IND,MDV,1810,1027,243,667,992,924,864
6626,21517,IRL,MDV,1,2,3,3,2,2,1
6627,23908,ITA,MDV,1,6,11,23,83,33,35
6628,26426,LIE,MDV,0,0,0,0,2,2,1
6629,21983,LTU,MDV,0,0,0,0,0,0,1
6630,26927,NLD,MDV,0,0,0,0,9,11,19
6631,22214,NOR,MDV,0,0,0,0,4,5,4
6632,19431,ROU,MDV,0,0,0,0,0,6,15
6633,19641,RUS,MDV,135,124,109,77,45,45,43
6634,7333,SYC,MDV,2,1,1,17,34,38,37
6635,19859,SVK,MDV,0,0,0,0,0,1,1
6636,24780,SVN,MDV,0,0,0,0,0,1,3
6637,10310,ZAF,MDV,54,34,24,31,45,58,67
6638,15737,LKA,MDV,17,193,370,731,1474,1390,1408
6639,22465,SWE,MDV,5,6,7,13,11,21,24
6640,27174,CHE,MDV,31,38,46,50,62,67,88
6641,22719,GBR,MDV,27,107,190,263,277,331,372
6699,31646,ARG,MLT,4,4,4,4,2,2,2
6700,34740,AUS,MLT,57407,57450,52610,51372,48660,44070,45357
6701,25527,AUT,MLT,60,68,76,84,92,101,121
6702,25776,BEL,MLT,259,258,249,166,360,435,488
6703,31851,BOL,MLT,6,4,2,3,4,6,5
6704,32067,BRA,MLT,0,0,0,0,28,33,35
6705,18474,BGR,MLT,1,9,16,25,33,63,165
6706,33599,CAN,MLT,9773,9463,9379,8099,7435,7419,8037
6707,16379,CYP,MLT,8,12,15,23,35,31,31
6708,18716,CZE,MLT,2,3,4,11,17,22,32
6709,20517,DNK,MLT,48,53,58,79,95,103,136
6710,28887,DOM,MLT,33,37,40,32,25,25,25
6711,20743,EST,MLT,0,0,0,0,0,4,14
6712,21050,FIN,MLT,8,13,18,25,31,39,53
6713,26029,FRA,MLT,910,940,969,472,460,518,442
6714,26247,DEU,MLT,246,295,344,489,606,621,831
6715,23615,GRC,MLT,227,162,99,96,95,89,89
6716,18959,HUN,MLT,0,13,25,31,37,76,159
6717,21283,ISL,MLT,0,1,1,3,4,8,9
6718,21519,IRL,MLT,23,81,184,299,364,372,426
6719,23910,ITA,MLT,257,697,1137,1533,2105,1852,1984
6720,21790,LVA,MLT,2,2,3,6,10,6,23
6721,26427,LIE,MLT,0,0,0,0,1,3,3
6722,21985,LTU,MLT,0,0,0,0,0,9,19
6723,26635,LUX,MLT,13,12,12,93,177,270,244
6724,26929,NLD,MLT,106,155,210,259,298,342,461
6725,22216,NOR,MLT,37,35,46,51,62,99,105
6726,32761,PER,MLT,12,13,16,19,20,21,37
6727,24402,PRT,MLT,6,13,22,32,38,43,47
6728,19433,ROU,MLT,0,0,0,0,0,15,104
6729,19643,RUS,MLT,575,616,636,347,52,54,52
6730,24601,SRB,MLT,6,41,56,56,55,53,52
6731,19860,SVK,MLT,1,6,14,16,18,27,45
6732,24782,SVN,MLT,0,0,1,2,12,8,7
6733,10312,ZAF,MLT,163,133,144,188,273,352,408
6734,25004,ESP,MLT,95,119,195,146,263,312,420
6735,22467,SWE,MLT,68,81,87,103,126,158,203
6736,27176,CHE,MLT,127,164,202,225,267,283,312
6737,17454,TUR,MLT,10,24,40,42,43,42,56
6738,22721,GBR,MLT,30631,29655,29178,27539,29075,27203,29600
6739,33942,USA,MLT,9614,9207,8777,8275,8016,8365,12154
6740,34768,AUS,MHL,26,18,30,40,40,50,52
6741,18475,BGR,MHL,0,0,0,1,1,1,0
6742,20518,DNK,MHL,1,1,0,0,0,0,0
6743,23616,GRC,MHL,2,1,0,0,0,0,0
6744,35885,GUM,MHL,88,169,250,241,232,234,246
6745,11220,GIN,MHL,0,0,0,0,0,6,4
6746,23911,ITA,MHL,0,0,0,0,5,1,0
6747,36057,FSM,MHL,126,114,106,98,94,92,92
6748,26930,NLD,MHL,0,0,0,0,5,5,4
6749,36178,MNP,MHL,97,101,112,95,52,46,45
6750,22468,SWE,MHL,0,0,0,0,0,1,1
6751,27177,CHE,MHL,0,0,0,0,0,1,0
6752,33943,USA,MHL,1086,3750,6478,6179,6063,7188,10442
6767,34742,AUS,MRT,16,8,20,20,50,60,63
6768,25528,AUT,MRT,19,21,23,25,28,24,31
6769,25777,BEL,MRT,875,868,837,675,1348,2172,2441
6770,31852,BOL,MRT,0,0,0,1,1,2,1
6771,18476,BGR,MRT,1,2,2,3,3,2,2
6772,33601,CAN,MRT,24,85,149,332,485,899,973
6773,8376,COG,MRT,965,1115,1564,994,2369,3149,3127
6774,18717,CZE,MRT,1,1,1,3,4,7,5
6775,10919,CIV,MRT,9873,10316,10749,11252,11755,12271,12739
6776,20520,DNK,MRT,4,15,26,28,29,26,30
6777,9112,EGY,MRT,152,128,114,136,147,100,154
6778,20744,EST,MRT,0,0,0,0,2,2,1
6779,21051,FIN,MRT,0,0,0,4,8,22,37
6780,26030,FRA,MRT,11287,11652,12017,12537,16685,18491,20324
6781,10979,GMB,MRT,2005,2474,3100,3011,3146,3257,3646
6782,11055,GHA,MRT,9,9,10,14,11,13,13
6783,23617,GRC,MRT,3,4,5,63,125,45,60
6784,11205,GIN,MRT,384,442,478,870,1351,1154,1107
6785,11322,GNB,MRT,359,461,563,545,527,559,408
6786,18960,HUN,MRT,9,6,3,4,5,5,5
6787,21284,ISL,MRT,0,0,0,0,1,1,2
6788,16597,IRQ,MRT,154,182,172,200,205,200,201
6789,21520,IRL,MRT,2,4,9,9,8,8,7
6790,23912,ITA,MRT,46,216,385,531,630,695,849
6791,16812,JOR,MRT,90,87,83,63,130,54,69
6792,21791,LVA,MRT,0,0,0,0,0,1,0
6793,9262,LBY,MRT,433,345,264,291,319,356,380
6794,21986,LTU,MRT,0,0,0,0,0,1,0
6795,26636,LUX,MRT,0,0,0,0,0,0,11
6796,11482,MLT,MRT,14942,20955,12423,6283,10600,13539,24197
6797,9360,MAR,MRT,1088,999,1053,1117,1213,1564,1717
6798,26931,NLD,MRT,163,240,325,399,335,309,311
6799,22217,NOR,MRT,3,7,12,10,18,60,69
6800,24403,PRT,MRT,8,18,30,35,35,40,44
6801,19434,ROU,MRT,0,0,0,0,0,19,207
6802,11826,SEN,MRT,89862,98848,59956,53740,50090,45357,46376
6803,11908,SLE,MRT,142,138,134,122,109,97,89
6804,24783,SVN,MRT,0,0,1,0,0,0,0
6805,25005,ESP,MRT,702,1154,2103,8638,11138,8532,8879
6806,22469,SWE,MRT,15,18,20,26,42,61,75
6807,27178,CHE,MRT,74,78,84,96,112,119,149
6808,11993,TGO,MRT,68,76,85,95,129,145,144
6809,9491,TUN,MRT,376,374,433,414,409,528,560
6810,7535,UGA,MRT,39,36,0,0,0,0,0
6811,22722,GBR,MRT,3,15,29,113,119,142,157
6813,34743,AUS,MUS,20215,19621,18530,20307,26980,28660,31947
6814,25529,AUT,MUS,63,72,80,88,97,113,126
6815,25778,BEL,MUS,2939,3397,3755,3184,3091,3334,3419
6816,9901,BWA,MUS,292,471,700,1055,201,218,231
6817,18477,BGR,MUS,0,0,0,1,1,4,5
6818,33602,CAN,MUS,5095,5784,6611,9627,13160,15802,17120
6819,16380,CYP,MUS,3,4,5,7,10,9,8
6820,18718,CZE,MUS,1,1,1,15,27,32,54
6821,20521,DNK,MUS,83,97,110,128,139,142,157
6822,20745,EST,MUS,0,0,0,0,2,4,10
6823,21052,FIN,MUS,13,18,22,31,34,45,49
6824,26031,FRA,MUS,38101,39333,40565,38979,41634,46144,50721
6825,23618,GRC,MUS,45,48,52,46,40,37,37
6826,11206,GIN,MUS,0,0,0,0,0,15,13
6827,18961,HUN,MUS,21,28,35,43,51,56,74
6828,21285,ISL,MUS,3,5,7,7,7,5,6
6829,15406,IND,MUS,2547,1455,362,382,399,371,346
6830,21521,IRL,MUS,74,206,451,1969,3163,3231,3705
6831,23913,ITA,MUS,9594,10066,10538,10018,9404,8860,8680
6832,21792,LVA,MUS,0,0,0,0,0,2,4
6833,26428,LIE,MUS,0,0,0,0,2,1,1
6834,21987,LTU,MUS,0,0,0,0,0,3,2
6835,26637,LUX,MUS,51,48,46,39,34,51,434
6836,10147,NAM,MUS,158,151,141,111,106,103,110
6837,26932,NLD,MUS,145,213,289,319,348,357,416
6838,22218,NOR,MUS,145,148,138,147,173,187,196
6839,19435,ROU,MUS,0,0,0,0,0,5,17
6840,19644,RUS,MUS,273,247,213,139,63,64,62
6842,7334,SYC,MUS,258,383,509,502,495,554,564
6843,19861,SVK,MUS,0,0,0,0,0,11,23
6844,24784,SVN,MUS,0,0,0,0,4,8,5
6845,10313,ZAF,MUS,4711,3604,3573,4700,6841,8823,10243
6846,25006,ESP,MUS,19,29,359,173,237,241,324
6847,22470,SWE,MUS,104,124,133,141,167,177,208
6848,27179,CHE,MUS,1750,1862,1982,2210,2616,2759,2881
6849,22723,GBR,MUS,22883,24326,26180,31806,33580,40190,45365
6850,7618,TZ,MUS,113,151,161,181,187,192,170
6855,27963,ATG,MEX,3,4,4,5,5,5,4
6856,31647,ARG,MEX,2332,2686,3040,2244,1445,1450,1463
6857,34744,AUS,MEX,777,1049,1270,1820,3400,5390,6881
6858,25530,AUT,MEX,832,939,1046,1159,1287,1705,2277
6859,28152,BHS,MEX,21,51,82,103,124,134,143
6860,25779,BEL,MEX,1647,1637,1579,1471,1869,2375,3133
6861,30368,BLZ,MEX,3025,2782,2539,2764,2988,3523,3997
6862,31853,BOL,MEX,8125,8770,9323,8760,8179,9524,10606
6864,32068,BRA,MEX,792,1027,1261,1973,2657,3131,3400
6865,18478,BGR,MEX,2,7,12,18,23,54,97
6866,10844,CPV,MEX,4,5,6,5,3,3,2
6867,33603,CAN,MEX,18610,30113,42332,61186,69695,80090,86780
6868,28498,CYM,MEX,12,24,42,38,38,40,43
6869,32196,CHL,MEX,746,1223,1700,2552,3403,5155,10558
6870,32269,COL,MEX,1908,2072,2236,2264,3125,4265,5641
6871,30512,CRI,MEX,2081,1778,2365,1550,3056,3100,3720
6872,23362,HRV,MEX,0,8,15,27,39,39,36
6873,28596,CUB,MEX,889,674,440,331,237,161,106
6874,28683,CUW,MEX,0,0,0,0,13,13,15
6875,16381,CYP,MEX,16,23,29,44,65,59,60
6876,18719,CZE,MEX,19,29,39,147,240,432,888
6877,20522,DNK,MEX,239,350,461,691,880,1182,1576
6878,28889,DOM,MEX,1737,1930,2122,1775,1426,1497,1563
6879,32381,ECU,MEX,656,797,937,1121,1785,2258,2361
6880,9113,EGY,MEX,71,57,48,57,62,42,64
6881,30654,SLV,MEX,2457,1948,1438,1541,1644,1714,1742
6882,20746,EST,MEX,0,0,0,0,28,65,132
6883,21053,FIN,MEX,67,98,129,334,471,719,995
6884,26032,FRA,MEX,6305,6509,6712,9332,11813,13092,14390
6885,26248,DEU,MEX,3437,4652,5867,10738,14713,15100,20266
6886,23619,GRC,MEX,379,366,360,383,420,395,402
6887,30748,GTM,MEX,5402,8236,11070,13160,15250,16720,18872
6888,29129,HTI,MEX,306,290,275,261,274,287,299
6889,30845,HND,MEX,795,980,1164,1140,1116,1567,1602
6890,18962,HUN,MEX,20,154,288,355,424,420,708
6891,21286,ISL,MEX,10,24,38,54,68,92,159
6892,21522,IRL,MEX,59,162,355,356,299,305,347
6893,16692,ISR,MEX,1422,1721,1923,2209,2522,2601,2525
6894,23914,ITA,MEX,4331,4177,4023,6424,9012,8533,9884
6895,13582,JPN,MEX,786,1255,1740,1845,1956,2141,2735
6896,21793,LVA,MEX,6,9,12,28,45,13,26
6897,26429,LIE,MEX,0,0,0,10,21,24,32
6898,21988,LTU,MEX,0,0,0,0,0,16,33
6899,26638,LUX,MEX,27,25,24,20,18,27,424
6900,26934,NLD,MEX,658,968,1312,2074,2868,3900,5721
6901,31083,NIC,MEX,925,734,725,735,785,846,885
6902,22220,NOR,MEX,208,262,380,516,834,1224,1530
6903,31201,PAN,MEX,1393,1810,2341,2935,4127,4832,5801
6904,32660,PRY,MEX,3059,2440,1813,1727,1645,1605,1738
6905,32762,PER,MEX,930,931,1088,1278,1928,3294,6148
6906,14535,PHL,MEX,31,41,105,84,143,145,152
6907,19155,POL,MEX,165,140,120,167,220,209,278
6908,24404,PRT,MEX,62,134,212,243,234,264,301
6909,29407,PRI,MEX,1907,2302,2703,3118,3142,2647,1831
6910,19436,ROU,MEX,4,6,9,10,13,116,462
6911,19645,RUS,MEX,173,170,162,182,200,204,202
6912,29617,LCA,MEX,4,5,8,14,19,18,16
6913,24602,SRB,MEX,2,19,27,27,27,26,25
6914,19862,SVK,MEX,3,24,53,60,67,93,158
6915,24785,SVN,MEX,5,10,12,17,38,69,94
6916,10314,ZAF,MEX,78,86,120,158,230,296,343
6917,25007,ESP,MEX,9649,11659,18686,35811,44801,48613,60854
6918,22471,SWE,MEX,847,1006,1079,1510,1921,2327,3099
6919,27180,CHE,MEX,2539,3416,4306,4915,5684,6617,7828
6920,17455,TUR,MEX,37,89,143,148,152,151,208
6921,22724,GBR,MEX,704,2769,4882,6821,7201,8619,9726
6922,33944,USA,MEX,4298014,6827945,9410529,10611064,12168662,11643298,10853105
6923,32901,URY,MEX,719,657,602,557,516,532,635
6924,33025,VEN,MEX,2886,3012,3115,3344,3627,3831,3610
6925,31661,ARG,FSM,9,9,9,8,4,4,4
6926,34767,AUS,FSM,6,8,20,30,20,40,30
6927,25531,AUT,FSM,1,1,1,0,0,1,1
6928,26033,FRA,FSM,1,1,1,2,3,3,2
6929,35884,GUM,FSM,2962,4962,6961,8753,10545,10639,11251
6930,11219,GIN,FSM,0,0,0,0,0,3,1
6931,35999,MHL,FSM,92,112,139,178,228,242,246
6932,36177,MNP,FSM,1720,1760,1908,1841,1245,1115,1124
6933,22221,NOR,FSM,0,0,0,0,1,1,0
6934,36237,PLW,FSM,166,282,326,465,445,400,411
6935,19863,SVK,FSM,0,0,0,0,0,1,0
6936,25008,ESP,FSM,15,23,282,136,109,119,158
6937,22472,SWE,FSM,0,0,0,0,1,1,0
6938,33945,USA,FSM,2741,4980,7267,6933,6803,8064,11717
6939,31648,ARG,MCO,23,22,21,17,10,10,10
6940,34745,AUS,MCO,37,19,30,50,70,80,96
6941,25532,AUT,MCO,14,16,18,19,20,26,23
6942,25780,BEL,MCO,77,77,77,108,124,134,138
6943,31854,BOL,MCO,2,1,0,0,0,0,0
6944,32069,BRA,MCO,0,0,0,0,126,148,160
6945,18479,BGR,MCO,1,2,2,3,4,8,12
6946,33604,CAN,MCO,130,118,109,138,150,109,116
6947,30513,CRI,MCO,1,1,1,2,2,1,1
6948,18720,CZE,MCO,0,1,1,2,3,6,6
6949,20523,DNK,MCO,5,6,7,11,14,17,20
6950,9114,EGY,MCO,62,59,60,71,77,53,82
6951,20747,EST,MCO,0,0,0,0,1,0,0
6952,21054,FIN,MCO,1,2,2,3,3,7,9
6953,26034,FRA,MCO,3282,3388,3494,16581,23426,25963,28539
6954,23620,GRC,MCO,11,16,22,34,47,44,43
6955,18963,HUN,MCO,0,2,4,5,5,5,7
6956,21287,ISL,MCO,0,1,1,1,1,1,0
6957,21523,IRL,MCO,1,4,8,8,7,7,6
6958,23915,ITA,MCO,154,179,203,910,1653,1295,1589
6959,21794,LVA,MCO,0,0,0,0,0,1,0
6960,9263,LBY,MCO,176,187,202,224,246,276,293
6961,26430,LIE,MCO,0,0,0,0,0,1,0
6962,21989,LTU,MCO,0,0,0,0,0,2,0
6963,26639,LUX,MCO,0,0,0,0,0,0,50
6964,26935,NLD,MCO,23,33,46,54,62,86,112
6965,22222,NOR,MCO,0,0,0,0,13,14,13
6966,19156,POL,MCO,3,2,2,13,25,23,30
6967,19437,ROU,MCO,0,0,0,0,0,2,23
6968,19646,RUS,MCO,192,218,238,142,45,45,43
6969,19864,SVK,MCO,0,0,0,0,0,5,5
6970,10315,ZAF,MCO,11,9,11,14,20,25,29
6971,25009,ESP,MCO,82,124,154,182,234,235,315
6972,22473,SWE,MCO,11,13,15,22,24,41,47
6973,27181,CHE,MCO,116,148,181,202,240,286,329
6974,22725,GBR,MCO,60,136,215,287,302,361,406
6975,34746,AUS,MNG,36,80,120,240,700,1780,3854
6976,25533,AUT,MNG,993,1120,1247,1383,1537,1825,2242
6977,18292,BLR,MNG,96,136,175,168,161,168,164
6978,25781,BEL,MNG,47,47,45,164,437,778,844
6979,31855,BOL,MNG,0,1,1,1,1,2,1
6980,18480,BGR,MNG,23,29,35,45,54,79,101
6981,33605,CAN,MNG,24,76,129,607,1035,1411,1528
6982,30514,CRI,MNG,7,7,11,8,16,15,18
6983,18721,CZE,MNG,140,210,279,2887,5209,4607,7831
6984,20524,DNK,MNG,2,10,17,41,62,63,66
6985,9115,EGY,MNG,1,6,11,13,14,10,14
6986,20748,EST,MNG,28,43,58,56,53,50,46
6987,21055,FIN,MNG,1,7,13,30,42,51,63
6988,26035,FRA,MNG,288,297,306,687,1339,1483,1630
6989,16522,GEO,MNG,0,0,29,27,27,28,27
6990,23621,GRC,MNG,9,10,12,10,8,7,5
6991,18964,HUN,MNG,386,625,863,1060,1265,862,1792
6992,21288,ISL,MNG,5,8,10,18,25,20,21
6993,21524,IRL,MNG,61,169,369,371,311,318,363
6994,23916,ITA,MNG,5,31,57,166,249,291,314
6995,21795,LVA,MNG,87,133,180,155,128,109,103
6996,21990,LTU,MNG,79,88,68,76,75,62,53
6997,26640,LUX,MNG,0,0,0,0,0,0,42
6998,26936,NLD,MNG,27,39,54,410,449,475,546
6999,22223,NOR,MNG,0,0,8,42,94,146,154
7000,19157,POL,MNG,234,200,171,248,334,318,424
7001,13744,KOR,MNG,112,703,1519,9094,20266,24452,31107
7002,19266,MDA,MNG,348,235,159,110,83,69,67
7003,19438,ROU,MNG,0,0,0,0,0,10,40
7004,19647,RUS,MNG,21142,22734,23503,22355,20748,21144,21132
7005,19865,SVK,MNG,11,22,41,47,52,64,66
7006,24786,SVN,MNG,0,0,0,2,5,4,5
7007,25010,ESP,MNG,10,16,193,93,367,419,565
7008,22474,SWE,MNG,30,36,39,122,496,2254,4212
7009,27182,CHE,MNG,148,303,460,519,608,768,1097
7010,17456,TUR,MNG,46,111,178,184,189,187,259
7011,22726,GBR,MNG,40,162,288,915,966,1156,1302
7012,34748,AUS,MNE,1297,3419,5330,4020,1880,2030,2196
7013,25534,AUT,MNE,12031,13573,15115,16759,18613,1643,1937
7014,25782,BEL,MNE,10,10,9,0,1,15,36
7015,31857,BOL,MNE,0,0,0,1,2,3,2
7016,23267,BIH,MNE,3727,4701,5675,3921,4423,4398,4108
7017,32070,BRA,MNE,0,0,0,0,23,26,27
7018,18481,BGR,MNE,7,11,15,20,25,24,41
7019,33607,CAN,MNE,0,0,0,750,1525,1853,2006
7020,23363,HRV,MNE,0,0,0,3071,6142,6181,5815
7021,18722,CZE,MNE,29,43,57,46,32,91,148
7022,20525,DNK,MNE,1900,1933,1965,1018,77,228,313
7023,20749,EST,MNE,0,0,0,0,0,0,8
7024,21056,FIN,MNE,0,0,0,2,2,4,15
7025,26036,FRA,MNE,949,980,1011,1147,1317,1459,1604
7026,26249,DEU,MNE,30932,37033,43133,19700,17889,15923,17407
7027,18965,HUN,MNE,0,14,27,33,39,44,91
7028,21289,ISL,MNE,0,0,0,0,3,8,12
7029,23917,ITA,MNE,1458,3757,6055,4170,2066,2334,2240
7030,21796,LVA,MNE,0,0,0,0,0,0,1
7031,26431,LIE,MNE,78,94,110,55,1,4,5
7032,26641,LUX,MNE,2301,4925,5012,6563,5600,8543,2715
7033,26937,NLD,MNE,0,0,0,0,0,9,10
7034,24265,MKD,MNE,9247,8606,8065,8292,8519,9229,9269
7035,22224,NOR,MNE,0,0,0,0,304,404,486
7036,19158,POL,MNE,275,235,201,128,61,57,75
7037,24405,PRT,MNE,0,51,105,94,69,77,87
7038,19439,ROU,MNE,0,0,0,0,0,33,44
7039,19649,RUS,MNE,538,551,545,406,259,263,261
7040,24604,SRB,MNE,9511,60383,88070,74564,72867,71224,72596
7041,19866,SVK,MNE,10,14,24,28,31,39,41
7042,24787,SVN,MNE,2646,2630,0,0,2763,2843,3541
7043,25011,ESP,MNE,0,0,0,0,138,167,225
7044,22475,SWE,MNE,0,0,0,0,335,799,1254
7045,27183,CHE,MNE,0,992,1989,2163,2626,2770,2932
7046,22727,GBR,MNE,197,447,705,818,862,1031,1162
7047,33026,VEN,MNE,241,238,233,244,260,272,255
7066,23202,AND,MAR,296,383,471,549,556,470,505
7067,31650,ARG,MAR,466,455,444,329,211,212,213
7068,34749,AUS,MAR,984,1212,1380,1560,1800,2170,2497
7069,25535,AUT,MAR,1061,1197,1333,1478,1641,1968,2411
7070,16234,BHR,MAR,257,282,308,439,669,725,939
7071,25783,BEL,MAR,295459,267838,232447,174115,178785,208071,225217
7072,31858,BOL,MAR,6,6,5,13,21,25,26
7073,32071,BRA,MAR,0,0,0,0,504,594,644
7074,18482,BGR,MAR,19,30,41,57,70,93,156
7075,33609,CAN,MAR,16116,20676,25727,40230,56280,69227,75009
7076,30517,CRI,MAR,17,8,3,3,5,4,4
7077,23364,HRV,MAR,0,0,0,15,29,29,25
7078,16382,CYP,MAR,16,23,29,44,65,59,60
7079,18723,CZE,MAR,26,39,51,154,243,303,449
7080,20526,DNK,MAR,3004,3943,4881,5132,5157,5393,5885
7081,28891,DOM,MAR,21,24,26,29,33,33,34
7082,32382,ECU,MAR,16,18,20,25,38,48,50
7083,9117,EGY,MAR,527,627,776,924,994,683,1066
7084,20750,EST,MAR,0,0,0,0,15,25,37
7085,21057,FIN,MAR,412,642,871,1292,1589,1952,2528
7086,26038,FRA,MAR,713987,737068,760148,832641,870001,964250,1059918
7087,8567,GAB,MAR,221,295,369,402,467,653,717
7088,26250,DEU,MAR,72631,75112,77592,85965,92260,94690,127095
7089,23443,GIB,MAR,2021,1564,1107,1020,933,996,1006
7090,23623,GRC,MAR,762,772,795,1458,2198,2070,2114
7091,11208,GIN,MAR,0,0,0,0,0,333,318
7092,18966,HUN,MAR,38,83,128,158,188,203,441
7093,21290,ISL,MAR,21,53,84,120,152,166,262
7094,16598,IRQ,MAR,451,532,504,587,600,586,591
7095,21526,IRL,MAR,52,145,318,319,268,274,312
7096,16694,ISR,MAR,157029,166657,166953,161576,158158,163113,158396
7097,23918,ITA,MAR,169285,227427,285569,355367,416832,422481,451960
7098,16814,JOR,MAR,398,563,726,545,1125,465,601
