country,year,population,Dem index,gdp
LSO,1994,1861323,,878250450.6
LSO,1995,1898598,,1001889857
LSO,1996,1934294,,946123275.9
LSO,1997,1968054,,997996028.6
LSO,1998,1997524,,928458206
LSO,1999,2019732,,912771290.6
LSO,2000,2032805,,887295267.9
LSO,2001,2035738,,825706961.2
LSO,2002,2029832,,775780697.7
LSO,2003,2018355,,1157832935
LSO,2004,2005953,,1511236656
LSO,2005,1996115,,1682350935
LSO,2006,1989933,6.48,1800105590
LSO,2007,1986926,,1682016947
LSO,2008,1987130,6.29,1766825413
LSO,2009,1990135,,1740830511
LSO,2010,1995575,6.02,2234731974
LSO,2011,2003793,6.33,2579421686
LSO,2012,2014988,6.66,2477702253
LSO,2013,2028528,6.66,2367113170
LSO,2014,2043448,6.66,2441053176
LSO,2015,2059011,6.59,2359759799
LSO,2016,2075041,6.59,2114020380
LSO,2017,2091532,6.64,2306185361
LSO,2018,2108327,6.64,2514146888
LSO,2019,2125267,6.54,2451257579
LSO,2020,,6.3,
LSO,2021,,6.3,
LBR,1960,1118655,,
LBR,1961,1142304,,
LBR,1962,1166651,,
LBR,1963,1191796,,
LBR,1964,1217905,,
LBR,1965,1245104,,
LBR,1966,1273458,,
LBR,1967,1303032,,
LBR,1968,1333980,,
LBR,1969,1366500,,
LBR,1970,1400730,,
LBR,1971,1436740,,
LBR,1972,1474567,,
LBR,1973,1514364,,
LBR,1974,1556288,,
LBR,1975,1600454,,
LBR,1976,1645833,,
LBR,1977,1692155,,
LBR,1978,1740919,,
LBR,1979,1794251,,
LBR,1980,1852991,,
LBR,1981,1918832,,
LBR,1982,1989477,,
LBR,1983,2057232,,
LBR,1984,2111667,,
LBR,1985,2145756,,
LBR,1986,2158434,,
LBR,1987,2153312,,
LBR,1988,2134105,,
LBR,1989,2106429,,
LBR,1990,2075917,,
LBR,1991,2040141,,
LBR,1992,2001612,,
LBR,1993,1976701,,
LBR,1994,1986491,,
LBR,1995,2044657,,
LBR,1996,2160480,,
LBR,1997,2326210,,
LBR,1998,2517472,,
LBR,1999,2699708,,
LBR,2000,2848447,,874000000
LBR,2001,2953928,,906000000
LBR,2002,3024727,,927000000
LBR,2003,3077055,,748000000
LBR,2004,3135654,,897000000
LBR,2005,3218114,,949000000
LBR,2006,3329211,5.22,1119000000
LBR,2007,3461911,,1373000000
LBR,2008,3607863,5.25,1726000000
LBR,2009,3754129,,1768000000
LBR,2010,3891357,5.07,1998000000
LBR,2011,4017446,5.07,2398000000
LBR,2012,4135662,4.95,2791614000
LBR,2013,4248337,4.95,3177198100
LBR,2014,4359508,4.95,3225652000
LBR,2015,4472229,4.95,3227075700
LBR,2016,4586788,5.31,3398419600
LBR,2017,4702224,5.23,3390703400
LBR,2018,4818976,5.35,3422754800
LBR,2019,4937374,5.45,3319596500
LBR,2020,,5.32,
LBR,2021,,5.43,
LBY,1960,1448416,,
LBY,1961,1498076,,
LBY,1962,1550815,,
LBY,1963,1607168,,
LBY,1964,1667822,,
LBY,1965,1733307,,
LBY,1966,1803689,,
LBY,1967,1878869,,
LBY,1968,1958909,,
LBY,1969,2043820,,
LBY,1970,2133527,,
LBY,1971,2228142,,
LBY,1972,2327487,,
LBY,1973,2430754,,
LBY,1974,2536895,,
LBY,1975,2645136,,
LBY,1976,2754698,,
LBY,1977,2865639,,
LBY,1978,2979102,,
LBY,1979,3096724,,
LBY,1980,3219462,,
LBY,1981,3347779,,
LBY,1982,3480443,,
LBY,1983,3614682,,
LBY,1984,3746712,,
LBY,1985,3873781,,
LBY,1986,3994601,,
LBY,1987,4109717,,
LBY,1988,4220451,,
LBY,1989,4328935,,
LBY,1990,4436663,,28901836158
LBY,1991,4544245,,31995012469
LBY,1992,4650896,,33881392045
LBY,1993,4755134,,30657030223
LBY,1994,4854871,,28607921929
LBY,1995,4948796,,25544128199
LBY,1996,5036173,,27884615385
LBY,1997,5118008,,30698633109
LBY,1998,5196774,,27249786142
LBY,1999,5275921,,35976714101
LBY,2000,5357893,,38270206950
LBY,2001,5443249,,34110064452
LBY,2002,5531097,,20481889764
LBY,2003,5620545,,26265625000
LBY,2004,5710163,,33122307692
LBY,2005,5798615,,47334148578
LBY,2006,5886874,1.84,60092950670
LBY,2007,5974786,,68035403136
LBY,2008,6058740,2,86708074534
LBY,2009,6133987,,60810211408
LBY,2010,6197667,1.94,75380170508
LBY,2011,6247438,3.55,48167374612
LBY,2012,6285751,5.15,92538004280
LBY,2013,6320350,4.82,75350633011
LBY,2014,6362039,3.8,57372445772
LBY,2015,6418315,2.25,48717854040
LBY,2016,6492160,2.25,49910960875
LBY,2017,6580723,2.32,67158415842
LBY,2018,6678565,2.19,76684175824
LBY,2019,6777453,2.02,69252306372
LBY,2020,,1.95,
LBY,2021,,1.95,
LIE,1960,16501,,
LIE,1961,16894,,
LIE,1962,17300,,
LIE,1963,17724,,
LIE,1964,18170,,
LIE,1965,18642,,
LIE,1966,19160,,
LIE,1967,19688,,
LIE,1968,20237,,
LIE,1969,20766,,
LIE,1970,21268,,90098330.67
LIE,1971,21729,,104888628.2
LIE,1972,22161,,124941925
LIE,1973,22560,,165930611.7
LIE,1974,22985,,193983720.5
LIE,1975,23436,,246387479.2
LIE,1976,23933,,272493879
LIE,1977,24451,,303496276.3
LIE,1978,24968,,436918176.7
LIE,1979,25463,,503180670
LIE,1980,25881,,534701915.6
LIE,1981,26229,,511658690.6
LIE,1982,26533,,522090331.5
LIE,1983,26790,,524034109.9
LIE,1984,27028,,502617355.4
LIE,1985,27286,,529078995.6
LIE,1986,27552,,779365167.6
LIE,1987,27835,,1052843348
LIE,1988,28135,,1161757671
LIE,1989,28449,,1120000917
LIE,1990,28790,,1421466240
LIE,1991,29166,,1484152022
LIE,1992,29552,,1631197909
LIE,1993,29987,,1673104494
LIE,1994,30415,,1948118228
LIE,1995,30884,,2428461395
LIE,1996,31354,,2504033252
LIE,1997,31830,,2298410391
LIE,1998,32306,,2479721341
LIE,1999,32765,,2664026095
LIE,2000,33184,,2483953103
LIE,2001,33543,,2491822707
LIE,2002,33885,,2688630823
LIE,2003,34172,,3070691320
LIE,2004,34444,,3454362686
LIE,2005,34718,,3659251526
LIE,2006,34975,,4000239273
LIE,2007,35217,,4601299567
LIE,2008,35469,,5081432924
LIE,2009,35723,,4504549214
LIE,2010,35996,,5082366478
LIE,2011,36299,,5739977477
LIE,2012,36615,,5456009385
LIE,2013,36940,,6391735894
LIE,2014,37219,,6657170923
LIE,2015,37465,,6268391521
LIE,2016,37655,,6237264055
LIE,2017,37805,,6474256119
LIE,2018,37918,,6692504346
LIE,2019,38020,,6427248943
LTU,1960,2778550,,
LTU,1961,2823550,,
LTU,1962,2863350,,
LTU,1963,2898950,,
LTU,1964,2935200,,
LTU,1965,2971450,,
LTU,1966,3008050,,
LTU,1967,3044400,,
LTU,1968,3078850,,
LTU,1969,3107321,,
LTU,1970,3139689,,
LTU,1971,3179041,,
LTU,1972,3213622,,
LTU,1973,3244438,,
LTU,1974,3273894,,
LTU,1975,3301652,,
LTU,1976,3328664,,
LTU,1977,3355036,,
LTU,1978,3379514,,
LTU,1979,3397842,,
LTU,1980,3413202,,
LTU,1981,3432947,,
LTU,1982,3457179,,
LTU,1983,3485192,,
LTU,1984,3514205,,
LTU,1985,3544543,,
LTU,1986,3578914,,
LTU,1987,3616367,,
LTU,1988,3655049,,
LTU,1989,3684255,,
LTU,1990,3697838,,
LTU,1991,3704134,,
LTU,1992,3700114,,
LTU,1993,3682613,,
LTU,1994,3657144,,
LTU,1995,3629102,,7867140395
LTU,1996,3601613,,8382519637
LTU,1997,3575137,,10118631852
LTU,1998,3549331,,11239547691
LTU,1999,3524238,,10971583945
LTU,2000,3499536,,11524776867
LTU,2001,3470818,,12237388002
LTU,2002,3443067,,14259781159
LTU,2003,3415213,,18781721376
LTU,2004,3377075,,22627507452
LTU,2005,3322528,,26097677572
LTU,2006,3269909,7.43,30183575104
LTU,2007,3231294,,39697891352
LTU,2008,3198231,7.36,47797551588
LTU,2009,3162916,,37388122046
LTU,2010,3097282,7.24,37128694028
LTU,2011,3028115,7.24,43535051482
LTU,2012,2987773,7.24,42927454291
LTU,2013,2957689,7.54,46523420074
LTU,2014,2932367,7.54,48533659592
LTU,2015,2904910,7.54,41435533340
LTU,2016,2868231,7.47,43047309306
LTU,2017,2828403,7.41,47758736932
LTU,2018,2801543,7.5,53750911866
LTU,2019,2794137,7.5,54697379017
LTU,2020,,7.13,
LTU,2021,,7.18,
LUX,1960,313970,,703925705.9
LUX,1961,316845,,704145671.4
LUX,1962,320750,,741509480.8
LUX,1963,324100,,791140595.8
LUX,1964,327750,,903158753.9
LUX,1965,331500,,921600736.3
LUX,1966,333895,,968440149.5
LUX,1967,334995,,974721762.5
LUX,1968,335850,,1066447131
LUX,1969,337500,,1234878981
LUX,1970,339171,,1457768455
LUX,1971,342421,,1518773421
LUX,1972,346600,,1901697370
LUX,1973,350450,,2609875802
LUX,1974,355050,,3183637117
LUX,1975,358950,,3123333333
LUX,1976,360731,,3423586207
LUX,1977,361358,,3789321328
LUX,1978,362007,,4718539772
LUX,1979,362856,,5516982664
LUX,1980,364150,,6019805490
LUX,1981,365225,,5053665797
LUX,1982,365525,,4602316793
LUX,1983,365622,,4524217751
LUX,1984,365998,,4438435493
LUX,1985,366706,,4577211767
LUX,1986,368355,,6685595088
LUX,1987,370750,,8320902215
LUX,1988,373450,,9418167855
LUX,1989,377100,,10037674038
LUX,1990,381850,,12778792854
LUX,1991,387000,,13834219728
LUX,1992,392175,,15518702635
LUX,1993,397475,,15925521222
LUX,1994,402925,,17701798891
LUX,1995,408625,,20853093870
LUX,1996,414225,,20895314658
LUX,1997,419450,,19563836265
LUX,1998,424700,,20150053345
LUX,1999,430475,,21899317599
LUX,2000,436300,,21230182989
LUX,2001,441525,,21387533703
LUX,2002,446175,,23649833332
LUX,2003,451630,,29667268248
LUX,2004,458095,,35064843793
LUX,2005,465158,,37672280120
LUX,2006,472637,9.1,42910146296
LUX,2007,479993,,51587401416
LUX,2008,488650,9.1,58844277702
LUX,2009,497783,,54467289898
LUX,2010,506953,8.88,56213985987
LUX,2011,518347,8.88,61696281326
LUX,2012,530946,8.88,59776383527
LUX,2013,543360,8.88,65203276467
LUX,2014,556319,8.88,68804811898
LUX,2015,569604,8.88,60071584216
LUX,2016,582014,8.81,62216885436
LUX,2017,596336,8.81,65712180343
LUX,2018,607950,8.81,71285019397
LUX,2019,620001,8.81,70195715496
LUX,2020,,8.68,
LUX,2021,,8.68,
MDG,1960,5099368,,673081724.1
MDG,1961,5223561,,699161943.9
MDG,1962,5352497,,739286906.9
MDG,1963,5486319,,759345863
MDG,1964,5625164,,802482182.9
MDG,1965,5769215,,833563472.2
MDG,1966,5918592,,900264583.7
MDG,1967,6073529,,956436931.2
MDG,1968,6234468,,1031669636
MDG,1969,6401920,,1056391055
MDG,1970,6576305,,1111859570
MDG,1971,6757853,,1199507630
MDG,1972,6946619,,1341590682
MDG,1973,7142634,,1653062347
MDG,1974,7345773,,1917508190
MDG,1975,7556032,,2283049233
MDG,1976,7773452,,2181844194
MDG,1977,7998157,,2358930406
MDG,1978,8230214,,2669755116
MDG,1979,8469677,,3463565881
MDG,1980,8716549,,5201818349
MDG,1981,8971339,,4759333970
MDG,1982,9234137,,4784977349
MDG,1983,9504283,,4686457013
MDG,1984,9780869,,3905938481
MDG,1985,10063493,,3802557895
MDG,1986,10352117,,4347989799
MDG,1987,10647753,,3212900561
MDG,1988,10952396,,3189456961
MDG,1989,11268653,,3175638333
MDG,1990,11598647,,3931334871
MDG,1991,11942809,,3254713056
MDG,1992,12301338,,3714967007
MDG,1993,12675469,,4063298919
MDG,1994,13066544,,3522226903
MDG,1995,13475403,,3838101052
MDG,1996,13902697,,4931861239
MDG,1997,14347860,,4262965282
MDG,1998,14808791,,4401967499
MDG,1999,15282524,,4277903780
MDG,2000,15766806,,4629247091
MDG,2001,16260933,,5438332738
MDG,2002,16765122,,5351701534
MDG,2003,17279139,,6372498720
MDG,2004,17802992,,5064732716
MDG,2005,18336722,,5859269849
MDG,2006,18880265,5.82,6395712392
MDG,2007,19433520,,8524620739
MDG,2008,19996476,5.57,10725137931
MDG,2009,20569115,,9616879571
MDG,2010,21151640,3.94,9982711338
MDG,2011,21743970,3.93,11551819618
MDG,2012,22346641,3.93,11578974888
MDG,2013,22961259,4.32,12423555269
MDG,2014,23589897,4.42,12522957228
MDG,2015,24234080,4.85,11323020829
MDG,2016,24894370,5.07,11848613735
MDG,2017,25570511,5.11,13176313594
MDG,2018,26262313,5.22,13614412551
MDG,2019,26969306,5.64,14191911512
MDG,2020,,5.7,
MDG,2021,,5.7,
MWI,1960,3659980,,162956740.9
MWI,1961,3747758,,174576508.5
MWI,1962,3839047,,183116337.7
MWI,1963,3933914,,190816183.7
MWI,1964,4032364,,194736105.3
MWI,1965,4134464,,229455410.9
MWI,1966,4240430,,260394792.1
MWI,1967,4350456,,269814968.2
MWI,1968,4464427,,245169806.8
MWI,1969,4582197,,265810632.4
MWI,1970,4703783,,290531621.3
MWI,1971,4829092,,365386929.8
MWI,1972,4958556,,406062874.3
MWI,1973,5093368,,444281703.9
MWI,1974,5235074,,548621017.6
MWI,1975,5384798,,613220652.9
MWI,1976,5545653,,670317634.2
MWI,1977,5717954,,806290840.6
MWI,1978,5896864,,949034016.8
MWI,1979,6075485,,1058269066
MWI,1980,6250434,,1237655461
MWI,1981,6412380,,1237685692
MWI,1982,6565985,,1180104216
MWI,1983,6737924,,1223186840
MWI,1984,6964613,,1208008985
MWI,1985,7268271,,1131347798
MWI,1986,7666390,,1183654828
MWI,1987,8141140,,1183094128
MWI,1988,8636686,,1379924257
MWI,1989,9075568,,1590215583
MWI,1990,9404499,,1880771556
MWI,1991,9600361,,2203545857
MWI,1992,9685974,,1799517082
MWI,1993,9710335,,2070636936
MWI,1994,9745695,,1181802596
MWI,1995,9844418,,1397457932
MWI,1996,10022783,,2281034131
MWI,1997,10264906,,2663234934
MWI,1998,10552345,,1750584265
MWI,1999,10854325,,1775921718
MWI,2000,11148751,,1743506531
MWI,2001,11432001,,1716502862
MWI,2002,11713663,,3495748398
MWI,2003,12000183,,3208837077
MWI,2004,12301837,,3476094499
MWI,2005,12625950,,3655909664
MWI,2006,12973693,4.97,3998020177
MWI,2007,13341808,,4432937046
MWI,2008,13727899,5.13,5321012192
MWI,2009,14128161,,6191127665
MWI,2010,14539609,5.84,6959655571
MWI,2011,14962118,5.84,8004000737
MWI,2012,15396010,6.08,6028487929
MWI,2013,15839287,6,5518880769
MWI,2014,16289550,5.66,6047813437
MWI,2015,16745305,5.55,6373212641
MWI,2016,17205253,5.55,5433040160
MWI,2017,17670193,5.49,8943543677
MWI,2018,18143215,5.49,9880676219
MWI,2019,18628749,5.5,11025370769
MWI,2020,,5.74,
MWI,2021,,5.74,
MYS,1960,8156342,,1916241997
MYS,1961,8417821,,1901868548
MYS,1962,8692337,,2001502679
MYS,1963,8973791,,2510126748
MYS,1964,9253827,,2674441396
MYS,1965,9526558,,2956356984
MYS,1966,9790083,,3143538482
MYS,1967,10046321,,3188945512
MYS,1968,10297983,,3330393310
MYS,1969,10549395,,3664575983
MYS,1970,10804131,,3864170913
MYS,1971,11062434,,4244340334
MYS,1972,11324277,,5043268549
MYS,1973,11592638,,7662996767
MYS,1974,11871102,,9496074114
MYS,1975,12162189,,9298800799
MYS,1976,12468688,,11050125905
MYS,1977,12790313,,13139397879
MYS,1978,13122833,,16358376511
MYS,1979,13460035,,21213672089
MYS,1980,13798094,,24488033442
MYS,1981,14134060,,25004557094
MYS,1982,14471215,,26804401816
MYS,1983,14819430,,30346788438
MYS,1984,15192300,,33943505718
MYS,1985,15598924,,31200161095
MYS,1986,16043736,,27734562640
MYS,1987,16522004,,32181695507
MYS,1988,17022470,,35271880250
MYS,1989,17528961,,38848567631
MYS,1990,18029824,,44024178343
MYS,1991,18519941,,49143148094
MYS,1992,19002660,,59167550163
MYS,1993,19484901,,66894837030
MYS,1994,19977508,,74478356958
MYS,1995,20487604,,88705342903
MYS,1996,21017619,,1.00855E+11
MYS,1997,21562790,,1.00005E+11
MYS,1998,22114647,,72167498981
MYS,1999,22661293,,79148421053
MYS,2000,23194252,,93789736842
MYS,2001,23709115,,92783947368
MYS,2002,24208391,,1.00846E+11
MYS,2003,24698821,,1.10202E+11
MYS,2004,25190647,,1.24749E+11
MYS,2005,25690615,,1.43534E+11
MYS,2006,26201954,5.98,1.62691E+11
MYS,2007,26720367,,1.93548E+11
MYS,2008,27236003,6.36,2.30814E+11
MYS,2009,27735038,,2.02258E+11
MYS,2010,28208028,6.19,2.55017E+11
MYS,2011,28650962,6.19,2.97952E+11
MYS,2012,29068189,6.41,3.14443E+11
MYS,2013,29468923,6.49,3.23277E+11
MYS,2014,29866606,6.49,3.38062E+11
MYS,2015,30270965,6.43,3.01355E+11
MYS,2016,30684652,6.54,3.01255E+11
MYS,2017,31104655,6.54,3.19112E+11
MYS,2018,31528033,6.88,3.58792E+11
MYS,2019,31949789,7.16,3.65276E+11
MYS,2020,,7.19,
MYS,2021,,7.24,
MDV,1960,89873,,
MDV,1961,92328,,
MDV,1962,94902,,
MDV,1963,97540,,
MDV,1964,100177,,
MDV,1965,102710,,
MDV,1966,105129,,
MDV,1967,107481,,
MDV,1968,109893,,
MDV,1969,112582,,
MDV,1970,115688,,
MDV,1971,119303,,
MDV,1972,123347,,
MDV,1973,127700,,
MDV,1974,132102,,
MDV,1975,136418,,
MDV,1976,140563,,
MDV,1977,144625,,
MDV,1978,148774,,
MDV,1979,153276,,
MDV,1980,158271,,42463576.16
MDV,1981,163821,,44781456.95
MDV,1982,169849,,47911119.78
MDV,1983,176255,,57829787.23
MDV,1984,182848,,109503546.1
MDV,1985,189540,,127190758
MDV,1986,196262,,141882254.2
MDV,1987,203024,,141223029.4
MDV,1988,209787,,168514513.4
MDV,1989,216502,,189514434.2
MDV,1990,223159,,215043969.8
MDV,1991,229743,,244396761.9
MDV,1992,236271,,284874919.6
MDV,1993,242596,,322417837.2
MDV,1994,248582,,356013395.7
MDV,1995,254144,,398988955
MDV,1996,259178,,450382328
MDV,1997,263836,,508223602.4
MDV,1998,268445,,540096397.6
MDV,1999,273522,,589239753.6
MDV,2000,279396,,624337145.3
MDV,2001,286309,,870030468.6
MDV,2002,294185,,897031250
MDV,2003,302681,,1052121055
MDV,2004,311265,,1226829563
MDV,2005,319604,,1163362438
MDV,2006,327489,,1575200391
MDV,2007,335172,,1868383461
MDV,2008,343448,,2271646188
MDV,2009,353391,,2345294875
MDV,2010,365730,,2588176055
MDV,2011,380493,,2774351760
MDV,2012,397231,,2886170572
MDV,2013,415592,,3295011382
MDV,2014,435018,,3697351597
MDV,2015,454914,,4109424800
MDV,2016,475505,,4379136462
MDV,2017,496398,,4754175869
MDV,2018,515704,,5300962660
MDV,2019,530957,,5607762625
MLT,1960,326550,,
MLT,1961,325250,,
MLT,1962,323900,,
MLT,1963,322550,,
MLT,1964,321250,,
MLT,1965,318800,,
MLT,1966,315200,,
MLT,1967,311550,,
MLT,1968,307900,,
MLT,1969,304300,,
MLT,1970,302650,,250721821.6
MLT,1971,302700,,264579879.8
MLT,1972,302450,,295118249.3
MLT,1973,302200,,345602025.4
MLT,1974,301996,,376094108.5
MLT,1975,304222,,474620439.6
MLT,1976,305774,,527936988.8
MLT,1977,306970,,625573345.5
MLT,1978,310182,,793675169.9
MLT,1979,313342,,1001300838
MLT,1980,316645,,1250242108
MLT,1981,318982,,1243469361
MLT,1982,325898,,1234518125
MLT,1983,330524,,1165771369
MLT,1984,330593,,1101828569
MLT,1985,336452,,1117835286
MLT,1986,342121,,1435079200
MLT,1987,344485,,1751247763
MLT,1988,347325,,2019474244
MLT,1989,350722,,2118574772
MLT,1990,354170,,2547163582
MLT,1991,363845,,2750041434
MLT,1992,367618,,3021910217
MLT,1993,371308,,2709178327
MLT,1994,374797,,2998570147
MLT,1995,377419,,3720400535
MLT,1996,379905,,3822882801
MLT,1997,382791,,3793418418
MLT,1998,385287,,4010571223
MLT,1999,387578,,4121350732
MLT,2000,390087,,4069515579
MLT,2001,393028,,4088368978
MLT,2002,395969,,4470446391
MLT,2003,398582,,5448415500
MLT,2004,401268,,6098092551
MLT,2005,403834,,6416184181
MLT,2006,405308,8.39,6778324050
MLT,2007,406724,,7925371475
MLT,2008,409379,8.39,9090406767
MLT,2009,412477,,8696366907
MLT,2010,414508,8.28,9035932122
MLT,2011,416268,8.28,9638916481
MLT,2012,420028,8.28,9462238211
MLT,2013,425967,8.28,10551661177
MLT,2014,434558,8.39,11626281387
MLT,2015,445053,8.39,11091434484
MLT,2016,455356,8.39,11668286795
MLT,2017,467999,8.15,13505056442
MLT,2018,484630,8.21,15301279478
MLT,2019,504062,7.95,15719500921
MLT,2020,,7.68,
MLT,2021,,7.57,
MHL,1960,14674,,
MHL,1961,15056,,
MHL,1962,15547,,
MHL,1963,16111,,
MHL,1964,16710,,
MHL,1965,17282,,
MHL,1966,17834,,
MHL,1967,18383,,
MHL,1968,18966,,
MHL,1969,19617,,
MHL,1970,20394,,
MHL,1971,21305,,
MHL,1972,22335,,
MHL,1973,23440,,
MHL,1974,24530,,
MHL,1975,25579,,
MHL,1976,26548,,
MHL,1977,27479,,
MHL,1978,28400,,
MHL,1979,29417,,
MHL,1980,30574,,
MHL,1981,31883,,31020000
MHL,1982,33330,,34918000
MHL,1983,34881,,41749000
MHL,1984,36564,,45144000
MHL,1985,38331,,43879000
MHL,1986,40212,,55989000
MHL,1987,42168,,62983000
MHL,1988,44092,,70688000
MHL,1989,45827,,72798000
MHL,1990,47265,,78476000
MHL,1991,48403,,82507000
MHL,1992,49242,,91063000
MHL,1993,49828,,99461000
MHL,1994,50214,,108071000
MHL,1995,50454,,120230000
MHL,1996,50523,,110858000
MHL,1997,50453,,110705600
MHL,1998,50356,,112279400
MHL,1999,50418,,114326300
MHL,2000,50754,,115347500
MHL,2001,51411,,122824000
MHL,2002,52368,,131738200
MHL,2003,53465,,131398500
MHL,2004,54476,,132440200
MHL,2005,55257,,136559500
MHL,2006,55765,,141515800
MHL,2007,56046,,148346700
MHL,2008,56166,,151898900
MHL,2009,56255,,149769600
MHL,2010,56361,,160407100
MHL,2011,56524,,172188500
MHL,2012,56712,,180436300
MHL,2013,56933,,184840400
MHL,2014,57183,,182142800
MHL,2015,57444,,183814300
MHL,2016,57723,,201510900
MHL,2017,58053,,213204100
MHL,2018,58412,,221588900
MHL,2019,58791,,239462200
MRT,1960,850377,,
MRT,1961,875586,,159213140
MRT,1962,901690,,164271590.8
MRT,1963,928742,,168186331.3
MRT,1964,956794,,224495789.3
MRT,1965,985907,,255340526.7
MRT,1966,1016093,,266533659.2
MRT,1967,1047345,,282615367.5
MRT,1968,1079580,,311396000.3
MRT,1969,1112749,,295062138.1
MRT,1970,1146776,,309405316.1
MRT,1971,1181659,,335569088.7
MRT,1972,1217443,,391669449.3
MRT,1973,1254156,,493237544.4
MRT,1974,1291857,,613010958.1
MRT,1975,1330594,,703378653.4
MRT,1976,1370364,,775046377.6
MRT,1977,1411139,,799029666.6
MRT,1978,1453028,,804629876.8
MRT,1979,1496174,,951900945.2
MRT,1980,1540644,,1047924649
MRT,1981,1586496,,1105495368
MRT,1982,1633655,,1108776010
MRT,1983,1681859,,1165170626
MRT,1984,1730737,,1074373735
MRT,1985,1780033,,1009723326
MRT,1986,1829678,,1186628779
MRT,1987,1879756,,1344665271
MRT,1988,1930427,,1414951854
MRT,1989,1981902,,1450647019
MRT,1990,2034347,,1506914408
MRT,1991,2087914,,2133688270
MRT,1992,2142645,,2164292208
MRT,1993,2198538,,1847350612
MRT,1994,2255520,,1944876755
MRT,1995,2313630,,2091731421
MRT,1996,2372900,,2132081882
MRT,1997,2433567,,2072001067
MRT,1998,2496217,,2032345832
MRT,1999,2561584,,1985924387
MRT,2000,2630217,,1779523344
MRT,2001,2702405,,1746064719
MRT,2002,2778097,,1777058593
MRT,2003,2857150,,2051147607
MRT,2004,2939246,,2362501023
MRT,2005,3024198,,2936019526
MRT,2006,3111908,3.12,3919577286
MRT,2007,3202512,,4346206809
MRT,2008,3296237,3.91,5206444407
MRT,2009,3393408,,4714592493
MRT,2010,3494200,3.86,5628878866
MRT,2011,3598646,4.17,6764627666
MRT,2012,3706555,4.17,6728208836
MRT,2013,3817497,4.17,7223071177
MRT,2014,3930894,4.17,6592537782
MRT,2015,4046304,3.96,6166863960
MRT,2016,4163532,3.96,6398747532
MRT,2017,4282582,3.82,6800135962
MRT,2018,4403312,3.82,7352533586
MRT,2019,4525698,3.92,7889655284
MRT,2020,,3.92,
MRT,2021,,4.03,
MUS,1960,659351,,
MUS,1961,680757,,
MUS,1962,700349,,
MUS,1963,718861,,
MUS,1964,736381,,
MUS,1965,753000,,
MUS,1966,768813,,
MUS,1967,783917,,
MUS,1968,798413,,
MUS,1969,812405,,
MUS,1970,826000,,
MUS,1971,839230,,
MUS,1972,852053,,
MUS,1973,864819,,
MUS,1974,878042,,
MUS,1975,892000,,
MUS,1976,906507,,704033525.4
MUS,1977,921379,,823634464.9
MUS,1978,933499,,1015365145
MUS,1979,949888,,1211141231
MUS,1980,966039,,1131788192
MUS,1981,980462,,1142393555
MUS,1982,992521,,1078408830
MUS,1983,1001691,,1090276947
MUS,1984,1012221,,1040557089
MUS,1985,1020528,,1076121094
MUS,1986,1028360,,1462900255
MUS,1987,1036082,,1880852914
MUS,1988,1043239,,2134517068
MUS,1989,1051260,,2181930255
MUS,1990,1058775,,2653480001
MUS,1991,1070266,,2856890681
MUS,1992,1084441,,3224267548
MUS,1993,1097374,,3263368410
MUS,1994,1112846,,3558137040
MUS,1995,1122457,,4040345933
MUS,1996,1133996,,4421943910
MUS,1997,1148284,,4187367602
MUS,1998,1160421,,4169664285
MUS,1999,1175267,,4343710333
MUS,2000,1186873,,4663313620
MUS,2001,1196287,,4613630623
MUS,2002,1204621,,4841310240
MUS,2003,1213370,,5816553827
MUS,2004,1221003,,6578844486
MUS,2005,1228254,,6488750453
MUS,2006,1233996,8.04,7028803366
MUS,2007,1239630,,8150138757
MUS,2008,1244121,8.04,9990370016
MUS,2009,1247429,,9128843109
MUS,2010,1250400,8.04,10003670690
MUS,2011,1252404,8.04,11518393367
MUS,2012,1255882,8.17,11668685524
MUS,2013,1258653,8.17,12129642296
MUS,2014,1260934,8.17,12803445934
MUS,2015,1262605,8.27,11692287066
MUS,2016,1263473,8.28,12232463656
MUS,2017,1264613,8.22,13259351418
MUS,2018,1265303,8.22,14181951059
MUS,2019,1265711,8.22,14045808843
MUS,2020,,8.14,
MUS,2021,,8.08,
MEX,1960,37771861,,13040000000
MEX,1961,38966049,,14160000000
MEX,1962,40195318,,15200000000
MEX,1963,41462373,,16960000000
MEX,1964,42771077,,20080000000
MEX,1965,44123863,,21840000000
MEX,1966,45519746,,24320000000
MEX,1967,46956208,,26560000000
MEX,1968,48431971,,29360000000
MEX,1969,49945278,,32480000000
MEX,1970,51493565,,35520000000
MEX,1971,53076366,,39200000000
MEX,1972,54689944,,45200000000
MEX,1973,56324310,,55280000000
MEX,1974,57966812,,72000000000
MEX,1975,59607947,,88000000000
MEX,1976,61242189,,89025974026
MEX,1977,62869908,,81814159292
MEX,1978,64494872,,1.025E+11
MEX,1979,66123908,,1.34561E+11
MEX,1980,67761367,,2.05139E+11
MEX,1981,69407623,,2.63959E+11
MEX,1982,71058650,,1.84609E+11
MEX,1983,72709306,,1.56159E+11
MEX,1984,74352631,,1.84261E+11
MEX,1985,75983486,,1.9522E+11
MEX,1986,77599105,,1.3455E+11
MEX,1987,79200081,,1.47541E+11
MEX,1988,80788725,,1.81612E+11
MEX,1989,82368930,,2.21401E+11
